091020,KGM
091030,KGM
091091,KGM
091091,KGM
091099,KGM
091099,KGM
100111,TNE
100119,TNE
100191,TNE
100199,TNE
100199,TNE
100199,TNE
100210,TNE
100290,TNE
100310,TNE
100390,TNE
100410,TNE
100490,TNE
100510,TNE
100590,TNE
100590,TNE
100610,TNE
100610,TNE
100620,TNE
100620,TNE
100630,TNE
100630,TNE
100630,TNE
100630,TNE
100640,TNE
100640,TNE
100710,TNE
100790,TNE
100810,TNE
100821,TNE
100829,TNE
100830,TNE
100840,TNE
100850,TNE
100860,TNE
100890,TNE
110100,TNE
110100,TNE
110220,TNE
110290,TNE
110290,TNE
110290,TNE
110311,TNE
110311,TNE
110313,TNE
110319,TNE
110319,TNE
110319,TNE
110320,TNE
110412,TNE
110419,TNE
110419,TNE
110422,TNE
110423,TNE
110429,TNE
110429,TNE
110430,TNE
110510,TNE
110520,TNE
110610,TNE
110620,TNE
110620,TNE
110620,TNE
110620,TNE
110630,TNE
110710,TNE
110720,TNE
110811,TNE
110812,TNE
110813,TNE
110814,TNE
110819,TNE
110819,TNE
110820,TNE
110900,TNE
120110,TNE
120190,TNE
120230,TNE
120241,TNE
120242,TNE
120300,TNE
120400,TNE
120510,TNE
120590,TNE
120600,TNE
120710,TNE
120710,TNE
120721,TNE
120729,TNE
120730,TNE
120740,TNE
120740,TNE
120750,TNE
120760,TNE
120770,TNE
120791,TNE
120799,TNE
120799,TNE
120810,TNE
120890,TNE
120910,TNE
120921,TNE
120922,TNE
120923,TNE
120924,TNE
120925,TNE
120929,TNE
120929,TNE
120929,TNE
120930,TNE
120991,TNE
120991,TNE
120999,TNE
120999,TNE
121010,TNE
121020,TNE
121120,TNE
121120,TNE
121130,TNE
121130,TNE
121140,TNE
121190,TNE
121190,TNE
121190,TNE
121190,TNE
121190,TNE
121190,TNE
121190,TNE
121190,TNE
121190,TNE
121190,TNE
121190,TNE
121190,TNE
121190,TNE
121221,TNE
121221,TNE
121221,TNE
121229,TNE
121229,TNE
121229,TNE
121229,TNE
121291,TNE
121292,TNE
121293,TNE
121293,TNE
121294,TNE
121299,TNE
121300,TNE
121410,TNE
121490,TNE
130120,TNE
130190,TNE
130190,TNE
130190,TNE
130190,TNE
130190,TNE
130211,KGM
130211,KGM
130212,KGM
130213,KGM
130219,KGM
130219,KGM
130219,KGM
130219,KGM
130219,KGM
130220,KGM
130231,KGM
130232,KGM
130239,KGM
130239,KGM
140110,TNE
140120,TNE
140120,TNE
140120,TNE
140120,TNE
140120,TNE
140120,TNE
140120,TNE
140190,TNE
140420,TNE
140490,TNE
140490,TNE
140490,TNE
150110,TNE
150120,TNE
150190,TNE
150210,TNE
150210,TNE
150290,TNE
150290,TNE
150300,TNE
150300,TNE
150410,TNE
150410,TNE
150420,TNE
150420,TNE
150430,TNE
150430,TNE
150500,TNE
150500,TNE
150600,TNE
150710,TNE
150790,TNE
150790,TNE
150810,TNE
150890,TNE
150890,TNE
150910,TNE
150910,TNE
150990,TNE
150990,TNE
150990,TNE
150990,TNE
151000,TNE
151000,TNE
151000,TNE
151110,TNE
151190,TNE
151190,TNE
151190,TNE
151190,TNE
151190,TNE
151211,TNE
151219,TNE
151219,TNE
151221,TNE
151229,TNE
151229,TNE
151311,TNE
151319,TNE
151319,TNE
151321,TNE
151321,TNE
151329,TNE
151329,TNE
151329,TNE
151329,TNE
151329,TNE
151329,TNE
151329,TNE
151329,TNE
151329,TNE
151329,TNE
151411,TNE
151419,TNE
151419,TNE
151491,TNE
151491,TNE
151499,TNE
151499,TNE
151499,TNE
151511,TNE
151519,TNE
151521,TNE
151529,TNE
151529,TNE
151529,TNE
151529,TNE
151530,TNE
151530,TNE
151550,TNE
151550,TNE
151550,TNE
151590,TNE
151590,TNE
151590,TNE
151590,TNE
151590,TNE
151590,TNE
151590,TNE
151590,TNE
151590,TNE
151590,TNE
151590,TNE
151590,TNE
151610,TNE
151610,TNE
151620,TNE
151620,TNE
151620,TNE
151620,TNE
151620,TNE
151620,TNE
151620,TNE
151620,TNE
151620,TNE
151620,TNE
151620,TNE
151620,TNE
151620,TNE
151620,TNE
151620,TNE
151620,TNE
151620,TNE
151620,TNE
151620,TNE
151620,TNE
151620,TNE
151620,TNE
151620,TNE
151620,TNE
151710,TNE
151790,TNE
151790,TNE
151790,TNE
151790,TNE
151790,TNE
151790,TNE
151790,TNE
151790,TNE
151790,TNE
151790,TNE
151790,TNE
151790,TNE
151790,TNE
151790,TNE
151790,TNE
151790,TNE
151800,TNE
151800,TNE
151800,TNE
151800,TNE
151800,TNE
151800,TNE
151800,TNE
151800,TNE
151800,TNE
151800,TNE
151800,TNE
151800,TNE
151800,TNE
151800,TNE
152000,TNE
152000,TNE
152110,TNE
152190,TNE
152190,TNE
152200,TNE
152200,TNE
160100,KGM
160100,KGM
160210,KGM
160210,KGM
160220,KGM
160231,KGM
160231,KGM
160231,KGM
160232,KGM
160232,KGM
160239,KGM
160241,KGM
160241,KGM
160242,KGM
160242,KGM
160249,KGM
160249,KGM
160249,KGM
160249,KGM
160250,KGM
160290,KGM
160290,KGM
160300,KGM
160300,KGM
160300,KGM
160300,KGM
160411,KGM
160411,KGM
160412,KGM
160412,KGM
160413,KGM
160413,KGM
160413,KGM
160413,KGM
160414,KGM
160414,KGM
160414,KGM
160415,KGM
160415,KGM
160416,KGM
160416,KGM
160417,KGM
160417,KGM
160419,KGM
160419,KGM
160419,KGM
160420,KGM
160420,KGM
160420,KGM
160420,KGM
160420,KGM
160420,KGM
160420,KGM
160431,KGM
160432,KGM
160510,KGM
160510,KGM
160521,KGM
160521,KGM
160529,KGM
160529,KGM
160530,KGM
160540,KGM
160551,KGM
160552,KGM
160553,KGM
160554,KGM
160555,KGM
160556,KGM
160557,KGM
160558,KGM
160559,KGM
160561,KGM
160562,KGM
160563,KGM
160569,KGM
170112,TNE
170113,TNE
170114,TNE
170191,TNE
170199,TNE
170199,TNE
170199,TNE
170211,KGM
170219,KGM
170220,KGM
170230,KGM
170230,KGM
170240,KGM
170250,KGM
170260,KGM
170260,KGM
170290,KGM
170290,KGM
170290,KGM
170290,KGM
170290,KGM
170290,KGM
170290,KGM
170310,KGM
170310,KGM
170390,KGM
170390,KGM
170410,KGM
170490,KGM
170490,KGM
170490,KGM
170490,KGM
180100,KGM
180200,KGM
180310,KGM
180320,KGM
180400,KGM
180500,KGM
180610,KGM
180620,KGM
180620,KGM
180631,KGM
180631,KGM
180632,KGM
180632,KGM
180690,KGM
180690,KGM
180690,KGM
180690,KGM
190110,KGM
190110,KGM
190110,KGM
190110,KGM
190110,KGM
190120,KGM
190120,KGM
190120,KGM
190120,KGM
190190,KGM
190190,KGM
190190,KGM
190190,KGM
190190,KGM
190190,KGM
190190,KGM
190190,KGM
190190,KGM
190190,KGM
190211,KGM
190219,KGM
190219,KGM
190219,KGM
190219,KGM
190220,KGM
190220,KGM
190220,KGM
190230,KGM
190230,KGM
190230,KGM
190230,KGM
190240,KGM
190300,KGM
190410,KGM
190410,KGM
190420,KGM
190420,KGM
190430,KGM
190490,KGM
190490,KGM
190510,KGM
190520,KGM
190531,KGM
190531,KGM
190532,KGM
190540,KGM
190540,KGM
190590,KGM
190590,KGM
190590,KGM
190590,KGM
190590,KGM
190590,KGM
190590,KGM
190590,KGM
190590,KGM
200110,KGM
200190,KGM
200190,KGM
200210,KGM
200210,KGM
200290,KGM
200290,KGM
200290,KGM
200310,KGM
200390,KGM
200390,KGM
200410,KGM
200490,KGM
200490,KGM
200510,KGM
200510,KGM
200520,KGM
200520,KGM
200520,KGM
200520,KGM
200540,KGM
200551,KGM
200559,KGM
200559,KGM
200560,KGM
200570,KGM
200580,KGM
200591,KGM
200599,KGM
200599,KGM
200600,KGM
200710,KGM
200791,KGM
200799,KGM
200799,KGM
200811,KGM
200811,KGM
200811,KGM
200819,KGM
200819,KGM
200820,KGM
200830,KGM
200830,KGM
200840,KGM
200840,KGM
200850,KGM
200850,KGM
200860,KGM
200860,KGM
200870,KGM
200870,KGM
200880,KGM
200880,KGM
200891,KGM
200893,KGM
200897,KGM
200897,KGM
200897,KGM
200899,KGM
200899,KGM
200899,KGM
200899,KGM
200899,KGM
200911,LTR
200912,LTR
200919,LTR
200921,LTR
200929,LTR
200931,LTR
200939,LTR
200941,LTR
200949,LTR
200950,LTR
200961,LTR
200969,LTR
200971,LTR
200979,LTR
200981,LTR
200981,LTR
200989,LTR
200989,LTR
200989,LTR
200990,LTR
200990,LTR
210111,KGM
210111,KGM
210112,KGM
210112,KGM
210120,KGM
210120,KGM
210130,KGM
210210,KGM
210220,KGM
210230,KGM
210310,KGM
210320,KGM
210330,KGM
210390,KGM
210390,KGM
210390,KGM
210390,KGM
210410,KGM
210410,KGM
210410,KGM
210410,KGM
210420,KGM
210420,KGM
210420,KGM
210420,KGM
210500,KGM
210610,KGM
210690,KGM
210690,KGM
210690,KGM
210690,KGM
210690,KGM
210690,KGM
210690,KGM
210690,KGM
210690,KGM
210690,LTR
210690,KGM
210690,LTR
210690,KGM
210690,LTR
210690,KGM
210690,KGM
210690,KGM
210690,KGM
210690,KGM
210690,KGM
210690,KGM
210690,KGM
210690,KGM
210690,KGM
210690,KGM
210690,KGM
220110,LTR
220190,LTR
220190,LTR
220210,LTR
220210,LTR
220290,LTR
220290,LTR
220290,LTR
220290,LTR
220300,LTR
220300,LTR
220410,LTR
220421,LTR
220421,LTR
220421,LTR
220421,LTR
220421,LTR
220429,LTR
220429,LTR
220429,LTR
220429,LTR
220429,LTR
220430,LTR
220430,LTR
220510,LTR
220510,LTR
220590,LTR
220590,LTR
220600,LTR
220600,LTR
220600,LTR
220600,LTR
220600,LTR
220600,LTR
220710,LTR
220720,LTR
220720,LTR
220720,LTR
220820,LTR
220820,LTR
220830,LTR
220840,LTR
220850,LTR
220860,LTR
220870,LTR
220890,LTR
220890,LTR
220890,LTR
220890,LTR
220890,LTR
220890,LTR
220890,LTR
220890,LTR
220890,LTR
220900,LTR
230110,TNE
230120,TNE
230120,TNE
230120,TNE
230210,TNE
230230,TNE
230240,TNE
230240,TNE
230250,TNE
230310,TNE
230310,TNE
230320,TNE
230330,TNE
230400,TNE
230400,TNE
230500,TNE
230610,TNE
230620,TNE
230630,TNE
230641,TNE
230641,TNE
230649,TNE
230649,TNE
230650,TNE
230660,TNE
230690,TNE
230690,TNE
230700,TNE
230800,TNE
230910,TNE
230910,TNE
230990,TNE
230990,TNE
230990,TNE
230990,TNE
230990,TNE
230990,TNE
230990,TNE
230990,TNE
240110,KGM
240110,KGM
240110,KGM
240110,KGM
240110,KGM
240120,KGM
240120,KGM
240120,KGM
240120,KGM
240120,KGM
240120,KGM
240130,KGM
240130,KGM
240210,KGM
240220,KGM
240220,KGM
240220,KGM
240290,KGM
240290,KGM
240311,KGM
240319,KGM
240319,KGM
240319,KGM
240319,KGM
240391,KGM
240391,KGM
240399,KGM
240399,KGM
240399,KGM
240399,KGM
240399,KGM
250100,TNE
250100,TNE
250100,TNE
250100,TNE
250200,TNE
250300,TNE
250410,TNE
250490,TNE
250510,TNE
250590,TNE
250610,TNE
250620,TNE
250700,TNE
250810,TNE
250830,TNE
250840,TNE
250840,TNE
250850,TNE
250860,TNE
250870,TNE
250900,TNE
251010,TNE
251010,TNE
251020,TNE
251020,TNE
251110,TNE
251120,TNE
251200,TNE
251310,TNE
251320,TNE
251400,TNE
251511,TNE
251512,TNE
251512,TNE
251520,TNE
251611,TNE
251612,TNE
251612,TNE
251620,TNE
251620,TNE
251690,TNE
251710,TNE
251720,TNE
251730,TNE
251741,TNE
251749,TNE
251810,TNE
251820,TNE
251830,TNE
251910,TNE
251990,TNE
251990,TNE
252010,TNE
252020,TNE
252020,TNE
252100,TNE
252210,TNE
252220,TNE
252230,TNE
252310,TNE
252310,TNE
252321,TNE
252329,TNE
252329,TNE
252330,TNE
252390,TNE
252410,TNE
252490,TNE
252510,TNE
252520,TNE
252530,TNE
252610,TNE
252620,TNE
252620,TNE
252800,TNE
252910,TNE
252921,TNE
252922,TNE
252930,TNE
253010,TNE
253020,TNE
253020,TNE
253090,TNE
253090,TNE
260111,TNE
260112,TNE
260120,TNE
260200,TNE
260300,TNE
260400,TNE
260500,TNE
260600,TNE
260700,TNE
260800,TNE
260900,TNE
261000,TNE
261100,TNE
261210,TNE
261220,TNE
261310,TNE
261390,TNE
261400,TNE
261400,TNE
261510,TNE
261590,TNE
261610,TNE
261690,TNE
261710,TNE
261790,TNE
261800,TNE
261900,TNE
262011,TNE
262019,TNE
262021,TNE
262029,TNE
262030,TNE
262040,TNE
262060,TNE
262091,TNE
262099,TNE
262099,TNE
262110,TNE
262190,TNE
270111,TNE
270112,TNE
270112,TNE
270119,TNE
270120,TNE
270210,TNE
270220,TNE
270300,TNE
270300,TNE
270400,TNE
270400,TNE
270400,TNE
270500,TNE
270600,TNE
270710,TNE
270720,TNE
270730,TNE
270740,TNE
270750,TNE
270791,TNE
270799,TNE
270799,TNE
270810,TNE
270820,TNE
270900,TNE
270900,TNE
270900,TNE
271012,TNE
271012,TNE
271012,TNE
271012,TNE
271012,TNE
271012,TNE
271012,TNE
271012,TNE
271012,TNE
271012,TNE
271012,TNE
271012,TNE
271012,TNE
271012,TNE
271019,TNE
271019,TNE
271019,TNE
271019,TNE
271019,TNE
271019,TNE
271019,TNE
271019,TNE
271019,TNE
271019,TNE
271019,TNE
271019,TNE
271019,TNE
271019,TNE
271019,TNE
271019,TNE
271020,TNE
271091,TNE
271099,TNE
271111,TNE
271112,TNE
271113,TNE
271114,TNE
271114,TNE
271119,TNE
271121,TNE
271121,TNE
271129,TNE
271210,TNE
271220,TNE
271290,TNE
271290,TNE
271311,TNE
271312,TNE
271320,TNE
271390,TNE
271410,TNE
271490,TNE
271500,TNE
271600,GWH
280110,KGM
280120,KGM
280130,KGM
280200,KGM
280300,KGM
280300,KGM
280300,KGM
280410,-
280421,-
280429,-
280430,-
280440,-
280450,KGM
280461,KGM
280469,KGM
280470,KGM
280480,KGM
280490,KGM
280511,KGM
280512,KGM
280519,KGM
280530,KGM
280540,KGM
280610,KGM
280620,KGM
280700,KGM
280800,KGM
280910,KGM
280920,KGM
280920,KGM
280920,KGM
280920,KGM
281000,KGM
281111,KGM
281119,KGM
281119,KGM
281121,KGM
281122,KGM
281122,KGM
281129,KGM
281129,KGM
281129,KGM
281210,KGM
281290,KGM
281310,KGM
281390,KGM
281410,KGM
281420,KGM
281511,KGM
281512,KGM
281520,KGM
281530,KGM
281610,KGM
281640,KGM
281700,KGM
281700,KGM
281810,KGM
281820,KGM
281830,KGM
281910,KGM
281990,KGM
282010,KGM
282090,KGM
282110,KGM
282120,KGM
282200,KGM
282300,KGM
282410,KGM
282490,KGM
282510,KGM
282520,KGM
282530,KGM
282540,KGM
282550,KGM
282560,KGM
282570,KGM
282580,KGM
282590,KGM
282612,KGM
282619,KGM
282630,KGM
282690,KGM
282710,KGM
282720,KGM
282720,KGM
282731,KGM
282732,KGM
282735,KGM
282739,KGM
282739,KGM
282739,KGM
282741,KGM
282749,KGM
282751,KGM
282759,KGM
282760,KGM
282810,KGM
282890,KGM
282890,KGM
282911,KGM
282919,KGM
282990,KGM
282990,KGM
283010,KGM
283090,KGM
283090,KGM
283110,KGM
283190,KGM
283210,KGM
283220,KGM
283230,KGM
283311,KGM
283319,KGM
283321,KGM
283322,KGM
283322,KGM
283324,KGM
283325,KGM
283327,KGM
283329,KGM
283329,KGM
283329,KGM
283330,KGM
283340,KGM
283410,KGM
283421,KGM
283429,KGM
283429,KGM
283510,KGM
283522,KGM
283524,KGM
283525,KGM
283525,KGM
283526,KGM
283529,KGM
283529,KGM
283531,KGM
283531,KGM
283539,KGM
283539,KGM
283620,KGM
283630,KGM
283640,KGM
283650,KGM
283660,KGM
283691,KGM
283692,KGM
283699,KGM
283699,KGM
283699,KGM
283711,KGM
283719,KGM
283720,KGM
283911,KGM
283919,KGM
283919,KGM
283990,KGM
284011,KGM
284019,KGM
284020,KGM
284030,KGM
284130,KGM
284150,KGM
284161,KGM
284169,KGM
284170,KGM
284180,KGM
284190,KGM
284210,KGM
284290,KGM
284290,KGM
284290,KGM
284290,KGM
284310,KGM
284321,KGM
284329,KGM
284330,KGM
284390,KGM
284410,KGM
284410,KGM
284420,KGM
284420,KGM
284430,KGM
284430,KGM
284440,KGM
284440,KGM
284440,KGM
284450,KGM
284510,KGM
284590,KGM
284610,KGM
284690,KGM
284700,KGM
284700,KGM
284800,KGM
284910,KGM
284920,KGM
284990,KGM
285000,KGM
285210,KGM
285210,KGM
285210,KGM
285290,KGM
285290,KGM
285300,KGM
290110,KGM
290121,KGM
290122,KGM
290123,KGM
290124,KGM
290129,KGM
290129,KGM
290211,TNE
